Gender,Own_Car,Own_Realty,Children_Count,Annual_Income,Income_Type,Education_Level,Family_Status,Housing_Type,Age_Years,Employment_Years,Has_Work_Phone,Has_Phone,Has_Email,Family_Members,Overdue_Months,Target_Reject
M,N,N,0,127000.0,Pensioner,Lower secondary,Single,House / apartment,55.1,0.0,0,1,1,2,1,0
M,Y,Y,1,58500.0,Pensioner,Higher education,Civil marriage,House / apartment,44.5,0.0,0,0,1,3,0,0
F,N,N,0,74600.0,Commercial associate,Academic degree,Single,House / apartment,45.0,1.5,1,0,0,1,1,0
F,N,Y,0,86700.0,Commercial associate,Secondary,Married,House / apartment,21.0,9.0,0,1,1,2,0,0
M,N,Y,2,,Commercial associate,Secondary,Married,House / apartment,51.9,9.2,0,1,1,4,0,0
F,N,N,1,30500.0,Working,Secondary,Separated,House / apartment,44.9,7.9,0,0,0,3,1,1
F,N,Y,0,35100.0,Pensioner,Higher education,Married,House / apartment,53.6,0.0,0,1,1,1,1,1
M,Y,Y,0,146400.0,Commercial associate,Higher education,Married,House / apartment,33.5,1.7,0,1,1,2,0,0
M,N,N,1,31500.0,Commercial associate,Secondary,Civil marriage,House / apartment,32.2,3.5,0,1,1,3,1,1
M,N,Y,2,115700.0,Commercial associate,Secondary,Widow,Rented apartment,57.8,3.7,0,1,0,4,0,0
F,N,Y,0,142300.0,Pensioner,Secondary,Single,House / apartment,50.5,0.0,0,1,1,2,1,0
M,Y,Y,0,109300.0,Working,Higher education,Single,House / apartment,24.3,11.6,0,1,0,1,3,0
M,Y,Y,1,44300.0,Working,Secondary,Married,House / apartment,40.2,13.2,1,1,0,2,1,0
F,Y,Y,1,46800.0,Pensioner,Higher education,Married,With parents,51.2,0.0,0,0,1,2,0,1
F,Y,Y,0,71100.0,Working,Secondary,Married,House / apartment,42.0,3.4,0,1,1,2,1,1
M,Y,N,1,175600.0,Pensioner,Secondary,Married,House / apartment,34.0,0.0,0,1,1,2,1,0
M,N,Y,0,174900.0,Working,Incomplete higher,Married,House / apartment,32.6,6.3,0,0,0,2,2,0
F,N,Y,0,84900.0,Working,Secondary,Separated,House / apartment,40.7,5.1,0,0,0,2,1,0
F,N,N,0,33000.0,Pensioner,Secondary,Married,House / apartment,51.2,0.0,0,1,0,1,0,1
F,N,N,0,79300.0,Working,Secondary,Married,House / apartment,29.1,4.4,0,1,1,1,0,0
M,Y,Y,0,65900.0,Commercial associate,Secondary,Married,House / apartment,21.0,9.1,0,1,0,1,1,0
F,N,Y,0,74000.0,Working,Secondary,Single,House / apartment,35.5,2.3,1,1,0,1,0,0
F,N,N,0,31900.0,Working,Secondary,Married,House / apartment,45.0,7.1,0,1,1,2,0,1
F,N,N,0,82600.0,Commercial associate,Higher education,Civil marriage,House / apartment,47.4,0.2,0,1,1,2,1,0
F,Y,N,0,34500.0,Working,Secondary,Married,House / apartment,28.8,1.0,0,1,0,2,1,1
M,N,Y,1,20600.0,Pensioner,Higher education,Single,House / apartment,43.0,0.0,1,0,1,2,3,1
M,Y,Y,0,81800.0,Pensioner,Higher education,Single,Rented apartment,33.0,0.0,0,1,1,2,0,1
F,Y,Y,0,190900.0,Working,Academic degree,Married,House / apartment,48.1,13.0,0,0,1,2,0,0
F,N,N,1,48200.0,Commercial associate,Incomplete higher,Single,House / apartment,38.5,5.5,0,1,0,3,0,0
F,N,N,0,57700.0,Commercial associate,Secondary,Married,House / apartment,49.2,0.8,0,1,0,1,0,0
M,N,Y,1,114400.0,Working,Secondary,Separated,House / apartment,40.7,6.9,0,1,0,2,0,0
F,Y,Y,1,130800.0,Working,Higher education,Separated,House / apartment,45.5,1.2,0,0,0,3,0,0
F,N,N,1,77100.0,Working,Secondary,Married,House / apartment,35.1,2.6,0,1,1,3,0,0
M,N,N,2,51300.0,Commercial associate,Secondary,Married,House / apartment,32.2,2.3,0,1,0,4,0,0
M,Y,Y,2,141900.0,Commercial associate,Secondary,Married,House / apartment,36.9,12.9,0,0,0,4,0,0
F,N,N,1,39500.0,Commercial associate,Secondary,Widow,House / apartment,46.8,7.1,1,0,0,2,1,1
F,Y,Y,0,56400.0,Pensioner,Secondary,Married,House / apartment,67.8,0.0,0,0,1,2,2,0
F,N,N,0,98100.0,Pensioner,Secondary,Single,House / apartment,53.9,0.0,1,1,1,2,0,0
F,Y,Y,3,33400.0,Commercial associate,Secondary,Single,House / apartment,56.7,3.4,0,1,1,4,0,1
M,N,Y,1,88800.0,Pensioner,Higher education,Single,House / apartment,38.8,0.0,1,1,1,2,0,0
M,Y,N,0,129200.0,Working,Secondary,Married,House / apartment,34.1,9.0,0,0,0,1,0,0
F,Y,Y,0,169100.0,Pensioner,Lower secondary,Married,House / apartment,21.0,0.0,1,1,0,2,1,0
F,Y,Y,2,60200.0,Commercial associate,Secondary,Married,House / apartment,33.4,2.6,0,1,1,4,1,0
F,N,Y,1,58700.0,Pensioner,Higher education,Married,House / apartment,24.8,0.0,0,1,1,3,1,1
F,N,Y,0,104600.0,Commercial associate,Secondary,Married,House / apartment,48.5,2.0,0,1,1,1,1,0
M,Y,N,0,53700.0,Working,Secondary,Married,House / apartment,37.8,32.5,1,1,1,2,1,0
F,Y,Y,0,62700.0,Commercial associate,Secondary,Married,Municipal apartment,25.5,3.2,0,1,0,2,0,0
M,N,Y,0,85900.0,Working,Secondary,Married,House / apartment,46.0,6.5,0,1,1,1,1,0
M,N,N,1,88100.0,Commercial associate,Higher education,Married,Municipal apartment,43.5,31.2,0,1,0,2,1,0
M,N,Y,0,28200.0,Working,Higher education,Married,House / apartment,27.5,1.3,0,0,1,2,0,0
M,N,Y,1,40800.0,Pensioner,Secondary,Married,House / apartment,56.6,0.0,0,0,0,2,0,1
M,N,Y,0,29200.0,Commercial associate,Secondary,Married,House / apartment,31.7,38.5,0,0,0,1,1,0
M,Y,N,0,31800.0,Commercial associate,Secondary,Married,House / apartment,46.6,17.3,1,1,1,2,0,0
M,N,Y,0,41800.0,Working,Secondary,Single,House / apartment,38.6,1.5,1,1,0,1,1,1
M,N,N,0,65400.0,State servant,Secondary,Married,House / apartment,58.1,0.6,0,0,1,2,1,0
F,Y,Y,0,68700.0,Pensioner,Academic degree,Separated,With parents,50.1,0.0,0,1,0,2,0,0
M,N,Y,0,24900.0,Pensioner,Secondary,Married,House / apartment,27.9,0.0,1,1,1,1,0,1
M,N,Y,0,45900.0,Working,Higher education,Separated,House / apartment,60.0,9.4,0,0,0,1,3,1
F,N,Y,1,34200.0,Commercial associate,Higher education,Civil marriage,House / apartment,26.1,5.6,0,1,0,3,1,0
F,N,N,0,66200.0,Working,Higher education,Single,House / apartment,28.3,5.7,1,1,0,1,0,0
F,Y,N,1,52700.0,Commercial associate,Secondary,Separated,House / apartment,57.9,0.8,0,0,0,3,0,1
M,Y,N,0,137200.0,Working,Higher education,Married,House / apartment,39.7,3.5,0,0,1,2,1,0
F,Y,Y,1,68200.0,Commercial associate,Higher education,Married,With parents,43.4,5.2,1,1,1,2,2,0
M,N,Y,0,54000.0,Commercial associate,Secondary,Married,House / apartment,44.7,6.9,0,0,1,2,0,0
M,N,Y,1,64100.0,Working,Secondary,Married,House / apartment,28.2,0.6,0,1,0,3,1,0
M,Y,Y,0,53000.0,Working,Lower secondary,Married,House / apartment,60.7,7.0,1,1,0,2,1,0
F,Y,N,2,143000.0,Pensioner,Higher education,Married,House / apartment,64.1,0.0,0,1,0,4,2,0
M,Y,N,0,61800.0,Working,Secondary,Married,House / apartment,21.0,9.3,1,0,0,1,0,0
M,Y,N,0,91900.0,Pensioner,Secondary,Married,House / apartment,35.1,0.0,0,1,1,1,2,0
M,Y,Y,0,108500.0,Working,Secondary,Married,House / apartment,47.5,0.6,0,1,0,2,0,0
F,Y,N,0,52500.0,Working,,Single,House / apartment,38.8,9.5,0,1,0,2,1,0
F,N,Y,1,29700.0,Working,Secondary,Widow,House / apartment,34.0,6.5,0,1,0,2,0,0
M,N,Y,0,57500.0,Pensioner,Secondary,Married,House / apartment,46.2,0.0,0,1,0,2,0,1
F,Y,Y,0,100600.0,Working,Higher education,Married,House / apartment,47.3,9.7,1,1,0,2,0,0
F,N,N,0,31300.0,Pensioner,Higher education,Married,House / apartment,58.6,0.0,1,1,1,1,1,1
F,N,Y,0,83000.0,Commercial associate,Higher education,Single,Rented apartment,21.0,3.8,0,1,0,2,3,0
M,Y,Y,0,111300.0,Working,Secondary,Married,Co-op apartment,28.9,1.6,0,0,0,1,0,0
F,N,Y,1,146700.0,Commercial associate,Higher education,Separated,House / apartment,31.7,4.2,0,0,1,3,0,0
M,Y,N,0,102600.0,Working,Secondary,Married,House / apartment,66.4,1.0,0,1,0,2,0,0
F,Y,N,0,84700.0,Pensioner,Secondary,Married,House / apartment,56.6,0.0,0,1,0,1,0,0
M,Y,Y,0,80300.0,Working,Incomplete higher,Widow,House / apartment,43.0,1.6,0,0,0,2,1,0
M,N,N,0,40000.0,Working,Secondary,Separated,House / apartment,39.1,2.7,0,1,0,2,1,1
M,N,Y,2,45600.0,Pensioner,Secondary,Single,House / apartment,44.8,,0,1,1,4,0,1
F,N,Y,1,30800.0,State servant,Secondary,Married,House / apartment,52.9,4.2,0,1,0,3,0,0
M,N,Y,0,75800.0,Working,Secondary,Single,House / apartment,37.2,8.0,0,0,0,2,0,0
F,Y,Y,0,91200.0,Pensioner,Higher education,Married,House / apartment,43.0,0.0,0,1,0,2,0,0
M,N,Y,0,77600.0,Working,Academic degree,Married,House / apartment,36.3,7.3,0,0,0,2,1,0
F,N,N,0,84300.0,Pensioner,Higher education,Married,With parents,24.7,0.0,0,1,1,2,1,1
F,N,N,0,106900.0,Commercial associate,Higher education,Married,House / apartment,21.0,6.5,0,1,1,2,2,0
F,N,Y,1,37700.0,Working,Higher education,Single,House / apartment,32.4,22.7,1,1,1,2,1,0
F,N,Y,0,75500.0,Working,Incomplete higher,Married,Rented apartment,35.9,7.3,0,0,1,1,0,0
F,N,Y,0,82700.0,Working,Secondary,Separated,House / apartment,44.8,8.1,0,0,0,2,0,0
M,N,Y,0,57800.0,Working,Incomplete higher,Married,House / apartment,43.0,2.1,0,1,0,1,2,1
F,Y,Y,1,25300.0,Working,Secondary,Married,House / apartment,24.7,3.9,1,1,0,2,2,1
M,Y,N,2,43800.0,Commercial associate,Incomplete higher,Single,House / apartment,40.1,,0,0,1,4,2,0
F,Y,Y,1,56700.0,Student,Secondary,Civil marriage,House / apartment,34.0,2.6,0,1,1,3,3,1
F,Y,Y,0,78800.0,Working,Higher education,Separated,With parents,37.3,3.7,0,1,0,2,3,0
M,Y,Y,0,74400.0,Commercial associate,Higher education,Single,House / apartment,40.9,5.5,0,1,0,2,0,0
M,Y,N,0,191300.0,Commercial associate,Academic degree,Married,House / apartment,54.1,5.9,1,1,1,2,0,0
F,Y,Y,0,117200.0,State servant,Higher education,Widow,House / apartment,34.9,11.0,1,1,0,1,0,0
F,N,Y,1,72300.0,Working,Secondary,Separated,House / apartment,58.5,6.4,0,1,0,2,0,0
F,N,Y,0,77700.0,Commercial associate,Secondary,Married,House / apartment,25.7,12.2,1,1,0,2,0,0
F,Y,Y,0,138000.0,Working,Secondary,Married,Rented apartment,30.3,6.4,0,1,0,2,0,0
F,Y,N,0,140700.0,Working,Secondary,Married,Rented apartment,38.9,2.6,0,0,0,2,1,0
F,Y,Y,0,86400.0,Working,Secondary,Married,House / apartment,27.1,6.0,0,0,1,1,0,0
M,N,N,1,174000.0,Working,Secondary,Widow,House / apartment,25.5,7.8,0,0,1,3,0,0
M,N,Y,1,46700.0,Working,Secondary,Married,House / apartment,40.8,6.9,0,1,1,3,1,0
F,N,Y,0,72100.0,Commercial associate,Incomplete higher,Single,Rented apartment,25.4,11.4,0,1,0,1,0,0
F,N,N,1,356200.0,Working,Incomplete higher,Married,House / apartment,29.4,14.2,0,0,0,3,2,0
F,N,N,0,104300.0,Commercial associate,Secondary,Married,House / apartment,39.1,2.4,0,1,0,1,0,0
M,Y,Y,1,68200.0,Working,Secondary,Single,House / apartment,58.7,0.5,0,1,1,2,2,0
M,N,Y,0,77000.0,State servant,Secondary,Married,House / apartment,37.9,6.4,1,1,0,2,1,1
M,N,Y,1,80000.0,Pensioner,Secondary,Married,House / apartment,41.4,0.0,1,0,1,2,0,1
M,Y,N,1,168500.0,Working,Secondary,Separated,House / apartment,27.4,12.9,0,1,1,2,1,0
M,N,N,1,109300.0,Working,Secondary,Single,House / apartment,28.5,10.4,1,0,0,2,1,0
F,Y,Y,0,70300.0,Commercial associate,Secondary,Married,House / apartment,21.0,7.5,0,0,1,2,1,0
M,Y,Y,1,31600.0,Working,Secondary,Married,House / apartment,29.2,15.6,1,1,0,2,1,0
F,N,Y,1,50900.0,Working,Secondary,Married,House / apartment,48.4,13.1,1,1,1,3,0,0
M,N,N,0,75400.0,Working,Secondary,Single,House / apartment,33.7,15.4,0,1,0,2,0,0
F,N,Y,0,68500.0,State servant,Higher education,Civil marriage,House / apartment,41.7,8.0,0,1,0,2,0,0
M,N,Y,1,126500.0,Pensioner,Higher education,Married,With parents,42.5,0.0,0,1,0,3,1,0
M,N,N,0,65100.0,Commercial associate,Secondary,Single,House / apartment,48.1,0.3,1,0,1,1,3,1
M,N,Y,1,111200.0,Commercial associate,Secondary,Married,House / apartment,58.3,0.4,0,0,0,3,1,0
F,N,Y,1,35000.0,State servant,Secondary,Married,House / apartment,46.7,9.5,1,0,0,2,1,1
F,N,Y,0,56300.0,State servant,Secondary,Married,House / apartment,37.4,1.3,0,1,0,2,3,1
F,N,Y,0,103500.0,State servant,Secondary,Married,House / apartment,48.8,2.3,0,1,0,2,0,0
M,N,Y,0,205600.0,Working,Secondary,Married,House / apartment,43.3,5.3,1,1,1,2,1,0
F,Y,Y,1,68100.0,Working,Secondary,Single,Municipal apartment,21.0,0.8,1,1,1,3,1,1
M,Y,Y,1,110700.0,Commercial associate,Secondary,Married,House / apartment,26.8,25.3,0,1,0,2,1,0
M,Y,Y,1,142600.0,Commercial associate,Higher education,Single,House / apartment,37.5,10.2,0,1,0,2,1,0
F,Y,Y,1,117800.0,Working,Secondary,Single,House / apartment,33.6,5.3,0,0,0,2,2,0
F,Y,Y,0,106300.0,Working,Secondary,Single,House / apartment,38.6,14.3,0,1,1,2,0,0
M,Y,Y,1,61300.0,Pensioner,,Married,House / apartment,21.0,0.0,1,0,0,3,0,1
M,Y,Y,1,156300.0,Pensioner,Secondary,Married,House / apartment,49.3,0.0,0,0,0,2,0,0
F,N,Y,1,37800.0,Working,Higher education,Single,House / apartment,39.4,10.5,0,1,1,2,1,0
M,Y,N,0,38800.0,Pensioner,Higher education,Married,Rented apartment,53.4,0.0,0,1,0,2,0,1
M,N,Y,0,186000.0,Commercial associate,Secondary,Civil marriage,House / apartment,40.3,9.6,1,1,0,1,1,0
F,Y,N,1,87600.0,Pensioner,Higher education,Married,House / apartment,42.2,0.0,0,1,0,3,1,1
F,N,Y,0,39400.0,Working,Secondary,Married,Rented apartment,28.6,2.3,0,1,0,2,0,0
F,N,N,1,35700.0,Working,Secondary,Single,House / apartment,26.7,4.1,1,1,0,2,1,1
F,Y,N,1,35000.0,Working,Secondary,Separated,House / apartment,41.5,0.9,1,1,1,2,0,1
F,N,Y,0,202200.0,Working,Higher education,Married,House / apartment,40.0,6.6,0,0,1,1,0,0
M,N,Y,0,70200.0,Commercial associate,Secondary,Married,Municipal apartment,21.9,6.7,1,1,0,2,0,0
F,Y,Y,1,56500.0,Working,Secondary,Civil marriage,House / apartment,50.3,23.9,1,0,0,2,2,0
M,Y,N,1,165100.0,Student,Secondary,Married,House / apartment,40.5,7.7,1,1,1,3,2,0
M,N,Y,3,82900.0,Working,Higher education,Married,House / apartment,34.4,3.6,1,1,1,5,0,0
F,N,Y,0,62100.0,Working,Incomplete higher,Married,Municipal apartment,30.4,1.2,0,1,0,2,1,1
M,Y,N,0,124300.0,Commercial associate,Higher education,Married,House / apartment,48.3,9.3,1,1,0,2,1,0
M,N,Y,2,98600.0,Commercial associate,Higher education,Married,House / apartment,32.3,2.6,0,1,1,3,1,0
M,N,N,0,98700.0,Working,Academic degree,Married,House / apartment,42.6,17.3,0,0,0,2,3,0
M,N,Y,0,63900.0,Pensioner,Higher education,Separated,House / apartment,38.1,0.0,0,0,0,2,1,1
F,N,Y,1,46700.0,Commercial associate,Higher education,Single,House / apartment,34.2,1.3,0,1,1,2,0,0
F,N,Y,1,44100.0,Commercial associate,Academic degree,Widow,House / apartment,25.7,5.8,0,0,0,3,3,0
F,Y,Y,0,77000.0,Commercial associate,Secondary,Married,House / apartment,54.3,,0,1,1,1,2,0
M,N,Y,1,73400.0,Working,Secondary,Married,House / apartment,28.9,0.9,1,1,1,3,1,0
M,N,Y,1,93100.0,Commercial associate,Higher education,Separated,House / apartment,30.5,0.3,0,1,0,2,1,0
M,Y,N,0,59100.0,Pensioner,Incomplete higher,Married,House / apartment,54.7,0.0,1,0,0,1,1,0
M,Y,Y,2,138700.0,Working,Higher education,Single,House / apartment,38.9,0.9,0,1,0,4,1,0
M,Y,N,1,37700.0,Working,Higher education,Married,House / apartment,43.5,5.6,0,1,1,2,1,0
F,Y,Y,1,90100.0,State servant,Incomplete higher,Single,House / apartment,56.7,1.3,1,1,1,2,0,0
F,Y,Y,0,46400.0,Working,Secondary,Separated,House / apartment,56.4,1.1,0,1,0,2,1,0
F,N,Y,0,64800.0,Working,Secondary,Married,House / apartment,34.0,1.0,1,1,0,1,0,0
M,N,N,1,46100.0,State servant,Secondary,Married,House / apartment,52.7,7.4,1,0,0,3,0,0
F,Y,Y,0,60900.0,Working,Secondary,Married,House / apartment,22.4,8.6,1,0,1,1,1,0
M,N,N,0,42800.0,Working,Secondary,Married,Rented apartment,21.0,0.8,0,1,0,2,2,1
M,N,Y,0,44300.0,Pensioner,Secondary,Married,House / apartment,40.5,0.0,0,0,1,1,1,0
F,Y,Y,2,118400.0,Pensioner,Secondary,Single,House / apartment,39.1,0.0,0,1,1,4,2,0
F,Y,N,1,36500.0,Working,Incomplete higher,Married,House / apartment,47.1,5.3,0,1,1,2,0,0
M,Y,Y,1,101200.0,Commercial associate,Secondary,Married,House / apartment,46.0,9.1,0,1,1,2,0,0
M,N,Y,1,112000.0,Pensioner,Higher education,Married,House / apartment,47.6,0.0,1,1,1,3,0,0
M,Y,Y,0,105400.0,Commercial associate,Incomplete higher,Married,House / apartment,57.6,0.3,0,1,1,2,2,0
F,Y,N,0,72200.0,Working,Secondary,Married,House / apartment,61.6,3.0,0,1,0,2,1,0
F,Y,N,1,42400.0,Working,Secondary,Single,House / apartment,49.7,4.9,0,1,1,2,0,1
F,N,N,0,33800.0,Working,Higher education,Separated,House / apartment,39.8,2.8,1,1,0,1,1,0
M,N,Y,0,40500.0,Pensioner,Higher education,Married,House / apartment,37.7,0.0,0,0,1,1,1,0
M,N,Y,0,40700.0,Pensioner,Secondary,Married,House / apartment,39.8,0.0,1,1,1,2,0,1
F,N,Y,1,83900.0,State servant,Secondary,Single,Rented apartment,33.7,3.6,1,0,0,3,1,0
F,Y,Y,0,36000.0,Pensioner,Secondary,Married,House / apartment,50.2,0.0,0,1,0,2,0,1
M,N,Y,0,65900.0,Commercial associate,Secondary,Married,House / apartment,51.4,5.4,0,1,0,1,0,0
F,Y,Y,0,74600.0,Working,Secondary,Single,House / apartment,33.0,1.7,0,1,0,2,1,0
F,Y,Y,0,62800.0,Pensioner,Secondary,Married,House / apartment,38.2,0.0,1,1,0,2,1,0
F,N,N,0,63900.0,Commercial associate,Secondary,Married,With parents,21.0,0.1,0,1,0,1,0,1
F,N,Y,2,138400.0,Commercial associate,Lower secondary,Widow,Co-op apartment,39.0,4.4,0,1,0,3,0,0
F,Y,N,1,93900.0,Working,Higher education,Married,House / apartment,40.4,7.2,1,1,0,3,2,0
F,Y,Y,0,103900.0,State servant,Incomplete higher,Separated,House / apartment,27.8,5.2,0,1,0,2,0,0
F,Y,Y,1,60700.0,Working,Higher education,Married,House / apartment,34.2,8.4,0,1,0,3,0,0
M,N,N,1,108300.0,Working,Higher education,Civil marriage,House / apartment,27.3,40.0,0,1,1,2,0,0
M,Y,Y,0,85100.0,Commercial associate,Secondary,Married,House / apartment,22.7,6.0,0,1,0,1,0,0
M,N,N,0,81200.0,Commercial associate,Secondary,Married,House / apartment,56.3,1.5,1,1,0,2,1,0
F,N,Y,1,60100.0,Working,Higher education,Single,House / apartment,22.7,5.1,0,1,1,3,2,0
M,Y,N,2,82300.0,Pensioner,Incomplete higher,Separated,House / apartment,41.3,0.0,1,0,0,4,0,0
F,N,Y,2,209900.0,Working,Secondary,Married,House / apartment,50.7,2.4,0,0,0,4,2,0
M,Y,Y,0,98900.0,Working,Secondary,Single,House / apartment,55.6,2.6,0,1,0,2,1,1
M,N,N,1,171900.0,Working,Higher education,Married,House / apartment,28.3,4.4,0,0,0,2,0,0
F,N,Y,0,,Commercial associate,Secondary,Single,House / apartment,54.1,4.5,1,0,1,1,1,0
M,N,Y,2,75800.0,State servant,Secondary,Single,Rented apartment,41.8,6.6,0,1,0,3,0,0
M,Y,Y,0,110200.0,Pensioner,Higher education,Married,House / apartment,46.3,0.0,0,0,0,1,0,0
M,N,N,2,88700.0,State servant,Secondary,Married,House / apartment,59.4,1.2,0,1,0,4,2,0
F,Y,Y,0,94600.0,Working,Higher education,Married,With parents,46.7,4.1,0,0,0,1,3,0
M,N,Y,1,60200.0,Working,Incomplete higher,Separated,House / apartment,29.8,9.6,0,1,0,3,3,1
F,Y,N,0,134000.0,Commercial associate,Secondary,Married,House / apartment,21.0,7.3,0,0,0,1,1,0
F,N,N,1,32800.0,Working,Secondary,Single,House / apartment,47.0,0.7,0,1,1,2,1,1
M,N,Y,1,67900.0,Pensioner,Secondary,Married,With parents,44.5,0.0,1,1,1,2,0,0
M,N,N,0,77800.0,Commercial associate,Secondary,Single,House / apartment,31.3,2.2,0,0,0,1,3,0
M,Y,Y,0,54900.0,State servant,Higher education,Single,House / apartment,42.0,5.3,0,1,0,1,0,0
F,N,N,0,74200.0,Working,Secondary,Single,House / apartment,25.1,0.2,1,1,1,1,1,1
M,Y,Y,0,27400.0,Working,Secondary,Separated,House / apartment,44.0,14.4,1,0,0,2,0,0
M,Y,Y,0,38200.0,Working,Secondary,Married,House / apartment,25.3,6.9,0,1,1,1,1,0
F,N,N,1,138000.0,Working,Secondary,Married,House / apartment,53.3,1.9,1,1,1,3,2,0
F,N,Y,0,82600.0,Commercial associate,Secondary,Widow,House / apartment,63.1,6.9,0,1,0,2,1,0
M,Y,Y,1,60500.0,Working,Higher education,Married,With parents,43.2,2.1,0,1,0,3,0,0
M,N,N,0,119400.0,Working,Secondary,Single,House / apartment,44.3,1.8,1,1,1,1,0,0
F,N,Y,0,146300.0,Working,Secondary,Single,With parents,46.5,3.6,0,1,0,1,1,0
F,Y,Y,1,180700.0,Working,Secondary,Single,House / apartment,43.0,5.5,0,1,0,3,0,0
F,N,N,0,28500.0,Commercial associate,Incomplete higher,Married,House / apartment,27.9,1.4,0,1,1,2,0,1
F,N,Y,1,146000.0,Working,Secondary,Married,House / apartment,55.5,8.1,0,1,0,3,0,0
F,N,N,2,40900.0,Working,Higher education,Single,House / apartment,45.0,5.2,0,0,0,3,0,0
F,N,Y,0,85000.0,Working,Secondary,Married,House / apartment,46.2,0.0,0,1,0,1,0,0
F,Y,Y,0,99300.0,Working,Higher education,Single,House / apartment,51.1,4.8,1,1,1,2,2,0
M,N,Y,1,163500.0,Working,Secondary,Married,House / apartment,50.6,3.3,1,1,0,3,0,0
F,N,Y,1,92500.0,Working,Incomplete higher,Married,House / apartment,53.6,6.6,1,0,0,3,2,0
M,N,Y,0,84100.0,Working,Secondary,Married,House / apartment,45.0,13.7,0,0,0,1,1,0
M,N,Y,0,48100.0,Commercial associate,Higher education,Separated,House / apartment,30.5,1.8,0,0,1,1,0,0
F,Y,N,1,31500.0,Commercial associate,Secondary,Married,House / apartment,44.6,6.7,1,0,1,3,0,1
M,Y,N,1,47500.0,Pensioner,Higher education,Married,House / apartment,39.7,0.0,0,0,0,3,1,0
F,Y,Y,0,147800.0,Working,Higher education,Separated,House / apartment,30.4,0.5,0,1,1,2,1,0
M,N,Y,0,74300.0,Commercial associate,Secondary,Single,House / apartment,56.0,16.1,0,1,0,1,0,0
F,N,Y,1,167800.0,Pensioner,Secondary,Separated,House / apartment,38.3,0.0,1,1,0,2,3,0
F,N,Y,1,51100.0,Working,Higher education,Married,House / apartment,42.5,,1,0,1,2,0,0
F,Y,N,0,108300.0,Commercial associate,Secondary,Civil marriage,House / apartment,32.0,0.9,0,1,0,2,0,0
M,N,Y,1,79500.0,Working,Higher education,Married,House / apartment,39.4,1.8,1,1,0,3,0,0
M,Y,N,1,139800.0,Working,Secondary,Civil marriage,House / apartment,50.2,5.0,1,1,1,2,0,0
F,Y,Y,0,65400.0,Pensioner,Secondary,Civil marriage,House / apartment,62.5,0.0,0,1,1,2,0,0
M,Y,Y,3,68600.0,Working,Higher education,Married,House / apartment,23.9,7.0,0,1,0,5,1,0
F,N,Y,0,134400.0,Working,Secondary,Married,House / apartment,40.2,8.3,1,1,1,2,0,0
F,N,Y,0,25700.0,Working,Lower secondary,Single,House / apartment,21.0,1.4,0,1,1,2,1,1
M,Y,Y,0,68100.0,Working,Higher education,Married,House / apartment,35.3,2.1,0,0,0,1,0,0
M,N,N,1,31900.0,Working,Secondary,Single,House / apartment,41.3,0.1,0,0,0,3,0,1
M,N,Y,0,72100.0,Commercial associate,Higher education,Married,House / apartment,41.8,0.5,1,1,0,2,0,0
F,Y,Y,2,59300.0,Pensioner,Higher education,Separated,House / apartment,58.0,0.0,1,1,0,3,0,0
M,N,Y,0,98800.0,Pensioner,Secondary,Married,House / apartment,37.5,0.0,1,1,0,2,0,0
M,N,Y,0,92300.0,Working,Higher education,Married,House / apartment,57.2,4.1,0,1,1,1,1,0
M,N,Y,2,63400.0,State servant,Secondary,Married,House / apartment,42.7,11.3,1,1,0,3,2,1
F,N,Y,0,45200.0,Commercial associate,Secondary,Married,House / apartment,34.4,7.7,0,0,0,2,2,1
M,N,N,0,76100.0,Working,Secondary,Married,House / apartment,42.1,8.4,0,1,0,1,0,0
M,N,Y,0,140400.0,Pensioner,Higher education,Married,House / apartment,41.4,0.0,0,1,1,2,1,0
